SN	REGION CODE	REGION NAME	DISTRICT CODE	DISTRICT (CENTRAL GOVERNMENT)	DISTRICT	OLD ID	TEMP ID (CURRENT)	CURRENT ID	NAME	ALTERNATIVE NAME(S)	STATUS	REMARKS	HMIS (MSIMBO)	DIVISION	WARD	VILLAGE/STREET	REGISTRATION No.	HF TYPE	OWNERSHIP	OWNERSHIP DETAIL	LATITUDE	LONGITUDE	SOURCE
3516	10	Ruvuma	3	Mbinga District	Mbinga DC	1003076	46	1003046	Lukarasi		Operating		1003073	Mbinga Town	Kihagi Mahuka	Lukarasi		Dispensary	Government	LGA	-10.77903	34.98359	
3517	10	Ruvuma	3	Mbinga District	Mbinga DC	1003078	47	1003047	Lundo		Operating		1003028	Â Ruhekei	Lipingo	Lundo		Dispensary	Government	LGA	-11.14459	34.89115	
3518	10	Ruvuma	3	Mbinga District	Mbinga DC	1003079	48	1003048	Lundu		Operating		1003029	Â Ruhuhu	Mbaha	Lundu		Dispensary	FBO	RC	-10.89467	34.8911	
3519	10	Ruvuma	3	Mbinga District	Mbinga DC	1003080	49	1003049	Lundumato		Operating		1003030	Mbinga Town	Ukata	Ukata		Dispensary	FBO	RC	-10.85123	34.79487	
3520	10	Ruvuma	3	Mbinga District	Mbinga DC		50	1003050	Lunyere		Under Construction		Not Allocated	Mpepo	Tingi	Lunyere		Dispensary	Government	LGA			
3521	10	Ruvuma	3	Mbinga District	Mbinga DC	1003086	51	1003051	Maguu		Operating		1003031	Â Mbuji	Maguu	Maguu		Health Centre	FBO	RC	-11.04186	34.79643	
3522	10	Ruvuma	3	Mbinga District	Mbinga DC		53	1003053	Makatani		Under Construction		Not Allocated	Mbinga Town	Mbangamao	Makatani		Dispensary	Government	LGA			
3523	10	Ruvuma	3	Mbinga District	Mbinga DC	1003090	54	1003054	Mango		Operating		1003032	Â Ruhekei	Kihagara	Mango		Dispensary	Government	LGA	-11.28913	34.8542	
3524	10	Ruvuma	3	Mbinga District	Mbinga DC		55	1003055	Manzeye		Under Construction	Added, missing in MHFL	Not Allocated	Mkumbi	Ngima	Manzeye		Dispensary	Government	LGA			
3525	10	Ruvuma	3	Mbinga District	Mbinga DC	1003091	56	1003056	Mapera		Operating		1003033	Â Mbuji	Mapera	Mapera		Health Centre	Government	LGA	-11.05706	34.82406	
3526	10	Ruvuma	3	Mbinga District	Mbinga DC	1003092	57	1003057	Mapipili		Operating		1003066	Mbinga Town	Kitumbalomo	Mapipili		Dispensary	Government	LGA	-10.80199	34.91136	
3527	10	Ruvuma	3	Mbinga District	Mbinga DC	1003098	59	1003059	Matekela		Operating		1003039	Â Mbuji	Kambarage	Matekela		Dispensary	Government	LGA	-11.09001	34.85761	
3528	10	Ruvuma	3	Mbinga District	Mbinga DC	1003104	60	1003060	Matiri		Operating		1003034	Mbinga Town	Matiri	Matiri		Dispensary	FBO	RC	-10.75683	34.86316	
3529	10	Ruvuma	3	Mbinga District	Mbinga DC	1003106	61	1003061	Mbaha		Operating		1003035	Â Ruhuhu	Mbaha	Mbaha		Dispensary	Government	LGA	-10.51806	34.716	
3530	10	Ruvuma	3	Mbinga District	Mbinga DC	1003107	62	1003062	Mbambabay		Operating		1003036	Â Ruhekei	Mbambabay	Mbambabay		Health Centre	Government	LGA	-11.28985	34.80499	
3531	10	Ruvuma	3	Mbinga District	Mbinga DC	1003108	63	1003063	Mbangamao		Operating		1003037	Mbinga Town	Mbangamao	Mbangamao		Dispensary	Government	LGA	-11.05106	35.05355	
3532	10	Ruvuma	3	Mbinga District	Mbinga DC	1003113	64	1003064	Mbinga		Operating		1003038	Mbinga Town	Mbinga	Mbinga Mjini		Hospital	Government	LGA	-10.941	34.98986	
3533	10	Ruvuma	3	Mbinga District	Mbinga DC		65	1003065	Mbinga HAN		Operating	Added, missing in MHFL	Not Allocated	Mbinga Town	Mbinga Urban - Mixed Ward	Mbinga Mjini		Dispensary	Government	LGA			
3534	10	Ruvuma	3	Mbinga District	Mbinga DC	1003251	66	1003066	Mbuli		Operating		Not Allocated	Â Ruhuhu	Ngumbo	Mbuli		Dispensary	Government	LGA			
3535	10	Ruvuma	3	Mbinga District	Mbinga DC	1003252	67	1003067	Mhongozi		Operating		Not Allocated	Mbinga Town	Kitumbalomo	Mhongozi		Dispensary	Government	LGA			
3536	10	Ruvuma	3	Mbinga District	Mbinga DC	1003122	68	1003068	Mikalanga		Operating		1003067	Â Mbuji	Mikalanga	Mikalanga		Dispensary	FBO	RC	-11.14426	34.83687	
3537	10	Ruvuma	3	Mbinga District	Mbinga DC	1003253	69	1003069	Mitawa		Under Construction		Not Allocated	Â Mbuji	Mpapa	Mitawa		Dispensary	Government	LGA			
3538	10	Ruvuma	3	Mbinga District	Mbinga DC	1003127	70	1003070	Mitomoni		Operating		1003040	Â Mpepo	Liparamba	Mitomoni		Dispensary	Government	LGA			
3539	10	Ruvuma	3	Mbinga District	Mbinga DC	1003130	71	1003071	Mkako		Operating		1003042	Mbinga Town	Mkako	Mkako		Dispensary	Government	LGA	-10.74968	35.1469	
3540	10	Ruvuma	3	Mbinga District	Mbinga DC	1003132	72	1003072	Mkali		Operating		1003041	Â Ruhekei	Liuli	Mkali		Dispensary	Government	LGA	-11.0993367179	34.6571364318	
3541	10	Ruvuma	3	Mbinga District	Mbinga DC	1003135	73	1003073	Mkili		Operating		1003043	Â Ruhuhu	Liwundi	Mkili		Health Centre	Government	LGA			
3542	10	Ruvuma	3	Mbinga District	Mbinga DC	1003136	74	1003074	Mkoha		Operating		1003044	Â Mbuji	Langiro	Mkoha		Dispensary	Government	LGA	-10.96874	35.72341	
3543	10	Ruvuma	3	Mbinga District	Mbinga DC		75	1003075	Mkuka		Under Construction		Not Allocated	Hagati	Maguu	Mkuka		Dispensary	Government	LGA			
3544	10	Ruvuma	3	Mbinga District	Mbinga DC	1003142	76	1003076	Mkumbi		Operating		1003045	Mbinga Town	Mkumbi	Mkumbi		Dispensary	Government	LGA	-10.8771897552	34.8836437968	
3545	10	Ruvuma	3	Mbinga District	Mbinga DC		77	1003077	Mkurumusi		Operating	Added, missing in MHFL	10030088	Kigonsera	Kigonsera	Mkurumusi		Dispensary	Government	LGA			
3546	10	Ruvuma	3	Mbinga District	Mbinga DC	1003143	78	1003078	Mkwaya		Operating		1003046	Mbinga Town	Kilimani	Mkwaya		Dispensary	Government	Prisons	-10.94408	35.08637	
3547	10	Ruvuma	3	Mbinga District	Mbinga DC	1003149	79	1003079	Mpapa		Operating		1003047	Â Mbuji	Mpapa	Mpapa		Health Centre	FBO	RC	-11.12135	34.92725	
3548	10	Ruvuma	3	Mbinga District	Mbinga DC	1003150	80	1003080	Mpepai		Operating		1003048	Mbinga Town	Mpepai	Mpepai		Health Centre	FBO	RC	-11.12501	35.17021	
3549	10	Ruvuma	3	Mbinga District	Mbinga DC	1003151	81	1003081	Mpepo	Mpepo Mission	Operating		1003068	Â Mpepo	Tingi	Mpepo		Dispensary	FBO	RC	-11.44488	35.07766	
3550	10	Ruvuma	3	Mbinga District	Mbinga DC	1003255	82	1003082	Mtunduwaro		Operating		1003087	Namswea	Ruanda	Mtunduwaro		Dispensary	Government	LGA			
3551	10	Ruvuma	3	Mbinga District	Mbinga DC	1003256	83	1003083	Mtupale		Operating		Not Allocated	Â Ruhekei	Chiwanda	Mtupale		Dispensary	Government	LGA			
3552	10	Ruvuma	3	Mbinga District	Mbinga DC		84	1003084	Mwera Mpya		Under Construction		Not Allocated	Ruhuhu	Lituhi	Mwerampya		Dispensary	Government	LGA			
3553	10	Ruvuma	3	Mbinga District	Mbinga DC	1003128	85	1003085	Myangayanga		Operating	Edited name from Miyangayanga to Myangayanga	1003049	Mbinga Town	Myangayanga	Myangayanga		Dispensary	Government	LGA	-10.94426	34.93062	
3554	10	Ruvuma	3	Mbinga District	Mbinga DC	1003188	86	1003086	Nangombo		Operating		1003050	Â Ruhekei	Kilosa	Nangombo		Dispensary	FBO	RC	-11.28917	34.85447	
3555	10	Ruvuma	3	Mbinga District	Mbinga DC		87	1003087	Ndanga		Operating		Not Allocated	Mbinga Town	Kipololo	Ndanga		Dispensary	Government	LGA			
3556	10	Ruvuma	3	Mbinga District	Mbinga DC	1003277	88	1003088	Ndembo		Operating		Not Allocated	Mbinga Town	Linda	Ndembo		Dispensary	Government	LGA			
3557	10	Ruvuma	3	Mbinga District	Mbinga DC	1003193	90	1003090	Ndongosi		Operating		1003051	Namswea	Namswea	Ndongosi		Dispensary	Government	LGA	-10.5751653539	34.7994073134	
3558	10	Ruvuma	3	Mbinga District	Mbinga DC	1003194	91	1003091	Ndumbi		Operating		1003052	Â Ruhuhu	Mbaha	Ndumbi		Dispensary	Government	LGA	-10.55899	35.86424	
3561	10	Ruvuma	3	Mbinga District	Mbinga DC	1003199	94	1003094	Ng'ombo		Operating		1003056	Â Ruhekei	Chiwanda	Ng'ombo		Dispensary	FBO	Anglican	-10.46738	36.1351	
3559	10	Ruvuma	3	Mbinga District	Mbinga DC	1003197	92	1003092	Ngima		Operating		1003054	Mbinga Town	Ngima	Ngima		Dispensary	Government	LGA	-10.90858	34.84847	
3560	10	Ruvuma	3	Mbinga District	Mbinga DC	1003198	93	1003093	Ngingama		Operating		1003055	Â Ruhuhu	Lituhi	Ngingama		Dispensary	Government	LGA			
3562	10	Ruvuma	3	Mbinga District	Mbinga DC	1003201	95	1003095	Nyoni		Operating		1003057	Â Mbuji	Nyoni	Nyoni		Dispensary	Government	LGA	-11.08351	34.90285	
3563	10	Ruvuma	3	Mbinga District	Mbinga DC	1003202	96	1003096	Paradiso		Operating		1003058	Namswea	Ruanda	Paradiso		Dispensary	Government	LGA	-10.59355	35.02763	
3564	10	Ruvuma	3	Mbinga District	Mbinga DC	1003204	97	1003097	Ruanda	Ruanda Mission	Operating		1003059	Namswea	Ruanda	Ruanda		Hospital	FBO	RC	-10.5427	34.91214	
3581	10	Ruvuma	3	Mbinga District	Mbinga DC		115	1003115	Ruvuma chini		Under Construction	added	Not Allocated	Mbinga Town	Mpepai	Ruvuma chini		Dispensary	Government	LGA			
3565	10	Ruvuma	3	Mbinga District	Mbinga DC	1003016	98	1003098	S.S. Kalembo		Operating	Edited Name from Dr. S. Kalembo to S.S. Kalembo	10030448	Mbinga Town	Kihungu	Lipembe		Health Centre	Government	LGA	-11.04084	35.2277	
3566	10	Ruvuma	3	Mbinga District	Mbinga DC	1003206	99	1003099	Sepukila		Operating		1003069	Mbinga Town	Kilimani	Sepukila		Dispensary	Government	LGA	-11.02382	34.9818	
3567	10	Ruvuma	3	Mbinga District	Mbinga DC	1003068	100	1003100	St. Anne Liuli		Operating		1003026	Â Ruhekei	Liuli	Liuli		Hospital	FBO	Anglican	-10.68608	34.6616	
3568	10	Ruvuma	3	Mbinga District	Mbinga DC	1003214	101	1003101	St. Vicent		Operating		1003060	Mbinga Town	Mbinga	Mbinga Mjini		Dispensary	FBO	Lutheran			
3569	10	Ruvuma	3	Mbinga District	Mbinga DC	1003280	102	1003102	St.Gabriela		Operating		1003078	Mbinga Town	Mbinga	Ruhuwiko		Dispensary	FBO	RC			
3570	10	Ruvuma	3	Mbinga District	Mbinga DC		103	1003103	Taifo		Operating	Added, missing in MHFL	Not Allocated	Mbinga Town	Mbinga	Mbinga Mjini		Dispensary	Private	Private			
3571	10	Ruvuma	3	Mbinga District	Mbinga DC	1003217	104	1003104	Tingi		Operating		1003061	Â Mpepo	Tingi	Tingi		Dispensary	FBO	RC	-11.31494	35.0581	
3572	10	Ruvuma	3	Mbinga District	Mbinga DC	1003220	105	1003105	Tukuzi		Operating		1003062	Mbinga Town	Luwaita	Tukuzi		Dispensary	Government	LGA			
3573	10	Ruvuma	3	Mbinga District	Mbinga DC	1003222	106	1003106	Tumbi		Operating		1003063	Â Ruhekei	Kihagara	Tumbi		Dispensary	Government	LGA	-11.03814	34.6209	
3574	10	Ruvuma	3	Mbinga District	Mbinga DC	1003281	107	1003107	Ugano		Operating		Not Allocated	Â Mbuji	Kambarage	Ugano		Dispensary	Government	LGA			
3575	10	Ruvuma	3	Mbinga District	Mbinga DC	1003282	108	1003108	Umati		Operating		1003075	Mbinga Town	Mbinga	Mbinga Mjini		Dispensary	Government	LGA			
3576	10	Ruvuma	3	Mbinga District	Mbinga DC		109	1003109	Unango		Operating		Not Allocated	Mbinga Town	Ngima	Unango		Dispensary	Government	LGA			
3577	10	Ruvuma	3	Mbinga District	Mbinga DC	1003225	111	1003111	Utiri		Operating		1003064	Mbinga Town	Utiri	Utiri		Dispensary	Government	LGA	-11.03817	34.62069	
3578	10	Ruvuma	3	Mbinga District	Mbinga DC		112	1003112	Uzena		Under Construction		Not Allocated	Mbinga Town	Kikolo	Uzena		Dispensary	Government	LGA			
4315	12	Mbeya	6	Mbozi District	Mbozi DC	1206005	1	1206001	Bara Mission		Operating		46	Igamba	Itaka	Bara	MB/KIJ/441	Dispensary	FBO	RC	-8.8028181249	32.803057507	
4316	12	Mbeya	6	Mbozi District	Mbozi DC	1206017	2	1206002	Chilulumo		Operating		28	Kamsamba	Chilulumo	Chilulumo	MB/KIJ/460	Dispensary	Government	LGA	-8.64757052645	32.361283768	
4317	12	Mbeya	6	Mbozi District	Mbozi DC	1206021	3	1206003	Chindi		Operating		53	Msangano	Msangano	Chindi	MB/KIJ/487	Dispensary	Government	LGA	-9.03526355489	32.57880061	
4318	12	Mbeya	6	Mbozi District	Mbozi DC	1206022	4	1206004	Chitete		Operating		1	Msangano	Chitete	Chitete	MB/KIJ/490	Dispensary	Government	LGA	-8.80533244496	32.504565865	
4319	12	Mbeya	6	Mbozi District	Mbozi DC	1206023	5	1206005	Chiwanda	Chiwanda R/C Disp.	Operating		29	Ndalambo	Nkangamo	Chiwanda	MB/KIJ/425	Dispensary	Government	Parastatal	-9.1741790156	32.561182016	
4320	12	Mbeya	6	Mbozi District	Mbozi DC	1206024	6	1206006	Chiwezi		Operating		2	Ndalambo	Chiwezi	Chiwezi	MB/KIJ/459	Dispensary	Government	LGA	-9.1494578497	32.704486661	
4321	12	Mbeya	6	Mbozi District	Mbozi DC	1206382	7	1206007	Chuo		Complete		61	Kamsamba	Chilulumo	Chuo	MB/KIJ/419	Dispensary	Government	LGA	-8.6367727073	32.305671685	
4405	12	Mbeya	6	Mbozi District	Mbozi DC		92	1206092	Chupumpu		Complete			Ndalambo	Kapele	Chupumpu	MB/KIJ/628	Dispensary	Government	LGA			MoHSW
4406	12	Mbeya	6	Mbozi District	Mbozi DC	1206383	93	1206093	Coffee Curing		Operating		not assigned					Dispensary			-9.01716870224	32.99223396	
4322	12	Mbeya	6	Mbozi District	Mbozi DC	1206028	8	1206008	Familia Takatifu	Holy Family	Operating		44	Ndalambo	Tunduma	Tunduma		Health Centre	Government	Parastatal	-9.297	32.76183	
4323	12	Mbeya	6	Mbozi District	Mbozi DC	1206422	9	1206009	Faraja		Operating		71	Vwawa	Mlowo			Dispensary	Private	Private			
4324	12	Mbeya	6	Mbozi District	Mbozi DC	1206423	10	1206010	Halambo		Complete		Not Allocated	Igamba	Halungu	Halambo	MB/KIJ/453	Dispensary	Government	LGA			
4325	12	Mbeya	6	Mbozi District	Mbozi DC	1206033	11	1206011	Halungu		Operating		3	Igamba	Halungu	Halungu	MB/KIJ/496	Dispensary	Government	LGA	-8.91813643247	32.821337767	
4326	12	Mbeya	6	Mbozi District	Mbozi DC	1206034	12	1206012	Hampangala		Operating		30	Igamba	Halungu	Hampangala	MB/KIJ/442	Dispensary	Government	LGA	-8.95919895771	32.757579144	
4327	12	Mbeya	6	Mbozi District	Mbozi DC	1206384	13	1206013	Hamwelo		Complete		Not Allocated	Igamba	Itaka	Hamwelo	MB/KIJ/420	Dispensary	Government	LGA	-8.90890770584	32.723287689	
4328	12	Mbeya	6	Mbozi District	Mbozi DC	1206385	14	1206014	Hangomba		Operating		Not Allocated					Dispensary			-8.83981877898	32.794055259	
4329	12	Mbeya	6	Mbozi District	Mbozi DC	1206035	15	1206015	Hantesya		Operating		65	Vwawa	Nyimbili	Hantesya	MB/KIJ/469	Dispensary	Government	LGA	-9.21324170186	32.985921213	
4407	12	Mbeya	6	Mbozi District	Mbozi DC	1206036	94	1206094	Hasamba		Operating			Vwawa	Vwawa	Hasamba	MB/KIJ/495	Dispensary	FBO	RC			MoHSW
4330	12	Mbeya	6	Mbozi District	Mbozi DC	1206037	16	1206016	Hezya		Operating		4	Vwawa	Nyimbili	Hezya	MB/KIJ/373	Dispensary	Government	LGA	-9.24782644059	33.105437597	
4331	12	Mbeya	6	Mbozi District	Mbozi DC	1206386	17	1206017	Hosea		Operating		75	Vwawa	Vwawa			Dispensary			-9.10642993598	32.92870584	
4332	12	Mbeya	6	Mbozi District	Mbozi DC	1206424	18	1206018	Ichesa		Complete		Not Allocated	Iyula	Myovizi	Ichesa	MB/KIJ/404	Dispensary	Government	LGA			
4333	12	Mbeya	6	Mbozi District	Mbozi DC	1206042	19	1206019	Idiwili		Operating		5	Iyula	Idiwili	Idiwili	MB/KIJ/384	Dispensary	Government	LGA	-9.13491	33.15381	
4334	12	Mbeya	6	Mbozi District	Mbozi DC	1206043	20	1206020	Idunda		Operating		7	Iyula	Idunda	Idunda	MB/KIJ/404	Dispensary	Government	LGA	-9.483333	34.883333	
4335	12	Mbeya	6	Mbozi District	Mbozi DC	1206387	21	1206021	Igale		Operating		67	Iyula	Igale	Igale	MB/KIJ/376	Dispensary	Government	LGA	-9.02670512945	33.14010431	
4336	12	Mbeya	6	Mbozi District	Mbozi DC	1206049	22	1206022	Igamba		Operating		8	Igamba	Igamba	Igamba	MB/KIJ/444	Dispensary	Government	LGA	-8.99130240089	32.922671707	
4337	12	Mbeya	6	Mbozi District	Mbozi DC	1206057	23	1206023	Ihanda		Operating		6	Vwawa	Ihanda	Ihanda	MB/KIJ/435	Dispensary	Government	LGA	-9.17188153566	32.873342866	
4338	12	Mbeya	6	Mbozi District	Mbozi DC	1206428	24	1206024	Ikana		Operating		Not Allocated					Dispensary					
4408	12	Mbeya	6	Mbozi District	Mbozi DC		95	1206095	Ikana		Under Construction			Ndalambo	Ndalambo	Ikana	MB/KIJ/909	Dispensary	Government	LGA			MoHSW
4339	12	Mbeya	6	Mbozi District	Mbozi DC	1206388	25	1206025	Ikonya		Complete		Not Allocated	Igamba	Itaka	Ikonya	MB/KIJ/465	Dispensary	Government	LGA	-8.81251850178	32.764014266	
4340	12	Mbeya	6	Mbozi District	Mbozi DC	1206068	26	1206026	Ilasi	Ilasi 2	Operating		42	Ndalambo	Tunduma			Dispensary			-9.31230087797	32.766686333	
4341	12	Mbeya	6	Mbozi District	Mbozi DC	1206067	27	1206027	Ilasi	Ilasi	Operating		41	Vwawa	Vwawa	Old Vwawa	MB/KIJ/445	Health Centre	Government	LGA	-9.11125875053	32.9371522	
4342	12	Mbeya	6	Mbozi District	Mbozi DC	1206077	28	1206028	Ilomba		Operating		58	Iyula	Ilomba	Ilomba	MB/KIJ/462	Dispensary	Government	LGA	-9.16491877284	33.205235722	
4343	12	Mbeya	6	Mbozi District	Mbozi DC	1206083	29	1206029	Ipunga		Operating		12	Vwawa	Ihanda	Ipunga	MB/KIJ/398	Dispensary	Government	LGA	-9.12781083035	32.793187397	
4344	12	Mbeya	6	Mbozi District	Mbozi DC	1206432	30	1206030	Ipyana		Complete		Not Allocated	Iyula	Ipyana	Ipyana	MB/KIJ/564	Dispensary	Government	LGA			
4345	12	Mbeya	6	Mbozi District	Mbozi DC	1206086	31	1206031	Isalalo		Operating		9	Igamba	Msia	Isalalo	MB/KIJ/418	Dispensary	Government	LGA	-9.02481	32.74657	
4346	12	Mbeya	6	Mbozi District	Mbozi DC	1206087	32	1206032	Isandula  A		Operating	Edited name from Isandula to Isandula A	11	Vwawa	Vwawa	Ukwile	MB/KIJ/483	Dispensary	Government	LGA	-9.22542572029	32.875928013	
4347	12	Mbeya	6	Mbozi District	Mbozi DC	1206389	33	1206033	Isandula B		Operating		62	Vwawa	Isandula	Isandula	MB/KIJ/481	Dispensary	Government	LGA	-9.19564423127	32.933932543	
4348	12	Mbeya	6	Mbozi District	Mbozi DC	1206390	34	1206034	Isangu		Under Construction		Not Allocated	Vwawa	Vwawa	Isangu	MB/KIJ/474	Dispensary	Government	LGA	-9.08426826841	32.927551149	
4349	12	Mbeya	6	Mbozi District	Mbozi DC	1206090	35	1206035	Isansa		Operating		10	Igamba	Isansa	Isansa	MB/KIJ/405	Health Centre	Government	LGA	-8.91535070692	32.996398676	
4409	12	Mbeya	6	Mbozi District	Mbozi DC		96	1206096	Isela		Complete			Igamba	Itaka	Isela	MB/KIJ/632	Dispensary					MoHSW
4350	12	Mbeya	6	Mbozi District	Mbozi DC	1206434	36	1206036	Isenzanya		Complete		Not Allocated	Igamba	Nambinzo	Isenzanya	MB/KIJ/393	Dispensary	Government	LGA			
4351	12	Mbeya	6	Mbozi District	Mbozi DC	1206101	37	1206037	Itaka		Operating		31	Igamba	Itaka	Itaka	MB/KIJ/394	Dispensary	Government	LGA	-8.87571369262	32.803328745	
4352	12	Mbeya	6	Mbozi District	Mbozi DC	1206110	38	1206038	Itumpi		Operating		63	Igamba	Isansa	Itumpi	MB/KIJ/406	Dispensary	Government	LGA	-8.87649807161	33.023145833	
4353	12	Mbeya	6	Mbozi District	Mbozi DC	1206112	39	1206039	Ivuna		Operating		13	Kamsamba	Ivuna	Ivuna	MB/KIJ/413	Dispensary	Government	LGA	-8.44023224867	32.528465353	
4354	12	Mbeya	6	Mbozi District	Mbozi DC	1206116	40	1206040	Iyendwe		Operating		45	Ndalambo	Kapele	Iyendwe	MB/KIJ/491	Dispensary			-8.99705942713	32.201889307	
4355	12	Mbeya	6	Mbozi District	Mbozi DC	1206117	41	1206041	Iyula		Operating		39	Iyula	Iyula	Iyula	MB/KIJ/377	Health Centre	Government	LGA	-9.07069905666	33.135263091	
4356	12	Mbeya	6	Mbozi District	Mbozi DC	1206128	42	1206042	Kamsamba		Operating		14	Kamsamba	Kamsamba	Kamsamba	MB/KIJ/419	Health Centre	Government	LGA	-8.35759489803	32.294271458	
4357	12	Mbeya	6	Mbozi District	Mbozi DC	1206132	43	1206043	Kapele		Operating		33	Ndalambo	Kapele	Kapele	MB/KIJ/630	Dispensary			-9.06618	32.18166	
4358	12	Mbeya	6	Mbozi District	Mbozi DC	1206391	44	1206044	Kasanu		Complete		Not Allocated	Kamsamba	Kamsamba	Kasanu	MB/KIJ/629	Dispensary	Government	LGA	-8.36918740552	32.362893177	
4359	12	Mbeya	6	Mbozi District	Mbozi DC	1206392	45	1206045	Katete	Mpemba Govern. Dispe.	Operating		51	Ndalambo	Chiwezi	Mpemba		Dispensary	FBO	RC	-9.2564735465	32.83855252	
4410	12	Mbeya	6	Mbozi District	Mbozi DC		97	1206097	Maenje		Operating			Iyula	Myovizi	Maenje	MB/KIJ/375	Dispensary	Government	LGA			MoHSW
4360	12	Mbeya	6	Mbozi District	Mbozi DC	1206178	46	1206046	Magamba		Operating		15	Igamba	Isansa	Magamba	MB/KIJ/486	Dispensary	Government	LGA	-8.85067552363	32.897659689	
4361	12	Mbeya	6	Mbozi District	Mbozi DC	1206393	47	1206047	Masangula		Operating		70	Vwawa	Nyimbili	Masangula	MB/KIJ/449	Dispensary	Government	LGA	-9.14330964	33.024792206	
4362	12	Mbeya	6	Mbozi District	Mbozi DC	1206207	48	1206048	Mbaya		Operating		43	Vwawa	Vwawa			Dispensary			-9.1115339285	32.934964188	
4363	12	Mbeya	6	Mbozi District	Mbozi DC	1206215	49	1206049	Mbozi Mission		Operating		34	Igamba	Igamba	Mbozi	MB/KIJ/388	Hospital	Others	Others	-9.03357166779	32.928841459	
4364	12	Mbeya	6	Mbozi District	Mbozi DC	1206394	50	1206050	Mkomba		Complete		Not Allocated	Kamsamba	Ivuna	Mkomba	MB/KIJ/400	Dispensary	Government	TASAF	-8.50103532855	32.566106803	
4365	12	Mbeya	6	Mbozi District	Mbozi DC	1206225	51	1206051	Mkulwe		Operating		17	Kamsamba	Chilulumo	Mkulwe	MB/KIJ/484	Health Centre	FBO	RC	-8.58401801476	32.316421307	
4366	12	Mbeya	6	Mbozi District	Mbozi DC	1206226	52	1206052	Mkutano		Operating		18	Ndalambo	Myunga	Mkutano	MB/KIJ/436	Dispensary	Government	LGA	-8.70644945686	32.16985141	
4367	12	Mbeya	6	Mbozi District	Mbozi DC	1206228	53	1206053	Mlangali		Operating		38	Iyula	Malangali	Malangali	MB/KIJ/389	Dispensary	Government	LGA	-9.09479761471	33.058122424	
4368	12	Mbeya	6	Mbozi District	Mbozi DC	1206230	54	1206054	Mlowo Government		Operating		55	Vwawa	Mlowo	Mlowo- Majengo	MB/KIJ/475	Dispensary	Government	LGA	-9.01621953619	32.999690585	
4411	12	Mbeya	6	Mbozi District	Mbozi DC	1206395	98	1206098	Mlowo Pentecoste	Anglican	Operating							Dispensary			-9.01790371171	33.002142878	
4369	12	Mbeya	6	Mbozi District	Mbozi DC		55	1206055	Mlowo RC	Faraja	Operating	Added HF, Missing in MHFL	36	Vwawa	Mlowo	Mlowo		Dispensary	FBO	RC			
4370	12	Mbeya	6	Mbozi District	Mbozi DC	1206396	56	1206056	Mpanda		Complete		Not Allocated	Vwawa	Nyimbili	Mpanda	MB/KIJ/407	Dispensary	Government	LGA	-9.2485105708	33.015053104	
4371	12	Mbeya	6	Mbozi District	Mbozi DC	1206397	57	1206057	Mpande		Operating		Not Allocated					Dispensary			-9.34088920199	32.817713097	
4372	12	Mbeya	6	Mbozi District	Mbozi DC	1206232	58	1206058	Mpapa		Operating		64	Kamsamba	Kamsamba	Mpapa	MB/KIJ/397	Dispensary	Government	LGA	-8.40478199569	32.37350232	
4373	12	Mbeya	6	Mbozi District	Mbozi DC	1206234	59	1206059	Mpela		Operating		21	Vwawa	Ihanda	Mpela	MB/KIJ/788	Dispensary	Government	LGA	-9.0878905914	32.813376551	
4374	12	Mbeya	6	Mbozi District	Mbozi DC	1206236	60	1206060	Mpemba Mission		Operating		52	Vwawa	Isandula			Dispensary	FBO	RC	-9.25861042951	32.832265925	
4375	12	Mbeya	6	Mbozi District	Mbozi DC	1206239	61	1206061	Msangano		Operating		19	Msangano	Msangano	Msangano	MB/KIJ/472	Dispensary	Government	LGA	-8.95667047239	32.569864327	
4376	12	Mbeya	6	Mbozi District	Mbozi DC	1206242	62	1206062	Msia		Operating		20	Igamba	Msia	Msia	MB/KIJ/497	Dispensary	Government	LGA	-9.01467726544	32.842551106	
4377	12	Mbeya	6	Mbozi District	Mbozi DC	1206244	63	1206063	Muungano		Operating		66	Vwawa	Vwawa	Sokoni		Dispensary	Government	LGA	-9.1607968879	32.990217777	
4378	12	Mbeya	6	Mbozi District	Mbozi DC	1206253	64	1206064	Myovizi		Operating		57	Iyula	Myovizi	Myovizi	MB/KIJ/376	Dispensary	Government	LGA	-8.99624797537	33.041695571	
4379	12	Mbeya	6	Mbozi District	Mbozi DC	1206398	65	1206065	Myunga		Operating		16	Ndalambo	Myunga	Myunga	MB/KIJ/438	Dispensary	Government	LGA	-8.84251817152	32.278684135	
4380	12	Mbeya	6	Mbozi District	Mbozi DC	1206254	66	1206066	Nambinzo		Operating		22	Igamba	Nambinzo	Nambinzo	MB/KIJ/461	Dispensary	Government	LGA	-8.82211100286	32.665979108	
4381	12	Mbeya	6	Mbozi District	Mbozi DC	1206255	67	1206067	Namchinka		Operating		59					Dispensary			-9.03083195932	32.152377488	
4382	12	Mbeya	6	Mbozi District	Mbozi DC	1206399	68	1206068	Naming'ong'o		Complete		Not Allocated	Msangano	Chitete	Namingâong'o	MB/KIJ/488	Dispensary	Government	LGA	-8.7741207521	32.446607183	
